Ministry,Subcategory,LineItem,amount_thousand_isk,Year,normalized_category,amount_million_isk
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,2014 2014 Frávik 2014 Frávik,"fjármálafyrirtæki í slitameðferð og var hlutdeild þeirra áætluð 63%. tekna á einstökum liðum er mest um 24,9 milljarða króna vegna",24.9,2014,nan,0.0249
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,2014 2014 Frávik 2014 Frávik,"Hækkun arðgreiðslna skýrist einkum af 19,8 milljörðum króna frá virðisaukningar sem varð á hlutafé ríkissjóðs í Landsbankanum á",19.8,2014,nan,0.0198
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,2014 2014 Frávik 2014 Frávik,"Landsbanka Íslands hf. og áætlun um 21,0 milljarða króna hagnað af árinu 2013. Þá lækkuðu tekjur ríkissjóðs um 4,8 milljarða króna af",4.8,2014,nan,0.0048
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,2014 2014 Frávik 2014 Frávik,endurgreiddu stofnfé Seðlabanka Íslands við afgreiðslu fjáraukalaga. atvinnutryggingargjaldi. Yfirlit 3 sýnir sýnir breytingu tekna ríkissjóðs,3.0,2014,nan,0.003
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,2014 2014 Frávik 2014 Frávik,"jukust þær um 97,5 milljarða króna frá fyrra ári eða um 16,5%.",16.5,2014,nan,0.0165
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,2014 2014 Frávik 2014 Frávik,Yfirlit 3. Tekjur ríkissjóðs árin 2013 og 2014,3.0,2014,nan,0.003
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Skatttekjur og tryggingagjöld 601.814 509.944 15,7 87,4 86,2",86.2,2014,nan,0.0862
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Tekjuskattur einstaklinga 119.377 115.603 12 17,3 19,5",19.5,2014,nan,0.0195
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Tekjuskattur lögaðila 72.646 45.280 57,3 10,5 77",77.0,2014,nan,0.077
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Skattur á fjármagnstekjur 30.564 22.027 36,0 4,4 3,7",3.7,2014,nan,0.0037
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Eignarskattar 17.455 15.996 7,0 25 27",27.0,2014,nan,0.027
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Virðisaukaskattur 159.934 148.739 5,4 23,2 25,1",25.1,2014,nan,0.0251
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Vörugjöld 57.521 55.171 22 83 9,3",9.3,2014,nan,0.009300000000000001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Sérstakur skattur á fjármálafyrirtæki 36.472 3.616 „a 5,3 0,6",0.6,2014,nan,0.0006
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Aðrir skattar 34.413 33.613 0,4 5,0 5,7",5.7,2014,nan,0.0057
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Tryggingagjöld 73.432 69.899 30 10,7 118",118.0,2014,nan,0.118
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Aðrar tekjur 82.518 54.112 49,5 12,0 91",91.0,2014,nan,0.091
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Vaxtatekjur 18.598 16.461 10,7 27 28",28.0,2014,nan,0.028
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %",Arögreiðslur 44.128 15.438 a 64 26,26.0,2014,nan,0.026
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Annað 19.792 22.213 -12,6 29 38",38.0,2014,nan,0.038
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Fjárframlög 2.343 1.420 61,8 0,3 0,2",0.2,2014,nan,0.0002
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Sala efnislegra eigna 962 720 311 0,1 0,1",0.1,2014,nan,0.0001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Tekjur af peningalegum eignum 1.256 25.239 ER 0,2 4,3",4.3,2014,nan,0.0043
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Tekjur ríkissjóðs samtals 688.894 591.435 14,2 100,0 100,0",100.0,2014,nan,0.1
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Tekjuskattur einstaklinga. Tekjur ríkissjóðs af tekjuskatti einstaklinga Eignarskattar. Tekjur ríkissjóðs af eignarsköttum námu alls 17,5",17.5,2014,nan,0.0175
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","námu 119,4 milljörðum króna árið 2014 samanborið við 115,6 milljörðum króna á árinu 2014 samanborið við 16,0 milljarða króna",16.0,2014,nan,0.016
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","milljarða króna árið á undan. Hækkun á milli ára var 3,3% eða um árið á undan. Hækkun á milli ára nam 7,0% að raungildi. Tekjur",7.0,2014,nan,0.007
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","1,2% að raungildi. af eignarsköttum skiptust þannig að auðlegðarskattur skilaði 10,8",10.8,2014,nan,0.0108
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","milljörðum króna, stimpilgjald 3,5 milljarða króna, erfðafjárskattur",3.5,2014,nan,0.0035
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","2,5 milljarða króna og aðrar tekjur 0,7 milljarðar króna.",0.7,2014,nan,0.0007
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Tekjuskattur lögaðila. Tekjur námu 72,6 milljörðum króna á árinu",72.6,2014,nan,0.0726
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","2014 samanborið við 45,3 milljarða króna árið áður. Hækkun á milli",45.3,2014,nan,0.0453
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","ára nam 27,3 milljörðum króna, þar af voru 11,3 milljarðar króna Virðisaukaskattur. Tekjur ríkissjóðs af virðisaukaskatti námu 159,9",159.9,2014,nan,0.15990000000000001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","auknar tekjur af sérstökum fjársýsluskatti. Að raungildi hækkuð milljörðum króna á árinu 2014 samanborið við 148,7 milljarða",148.7,2014,nan,0.1487
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","tekjurnar um 57,3% á milli ára. króna árið 2013. Að raungildi hækkuðu tekjurnar um 5,4% eða sem",5.4,2014,nan,0.0054
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","Skattur á fjármagnstekjur. Tekjurnar námu 30,6 milljörðum króna næst Í samræmi við vöxt þjóðarútgjalda á milli ára",30.6,2014,nan,0.030600000000000002
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","árið 2014 samanborið við 22,0 milljarða króna árið á undan, þar af Vörugjöld. Tekjur ríkissjóðs af vörugjöldum voru 57,5 milljarðar",57.5,2014,nan,0.0575
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","jukust greiðslur ríkissjóðs úr 2,2 milljörðum króna árið 2013 í 7,2 króna á árinu 2014 en þau námu 55,2 milljörðum króna á árinu",55.2,2014,nan,0.055200000000000006
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","milljarða króna á árinu 2014. Tekjur af fjármagnstekjuskatti jukust 2013. Tekjurnar jukust um 2,2% að raungildi á milli ára.",2.2,2014,nan,0.0022
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","um 36,0% að raungildi á milli ára.",36.0,2014,nan,0.036
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %",=== PAGE 12 ===,12.0,2014,nan,0.012
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %",10,10.0,2014,nan,0.01
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","bankaskattur, en tekjur af honum námu 36,5 milljörðum króna",36.5,2014,nan,0.0365
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Reikningur Reikningur breyting, Hlutfall, %","árinu 2014 samanborið við 3,6 milljarða króna árið 2013. Lögum",3.6,2014,nan,0.0036
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"vinnulaunum, þóknunum, hlunnindum, reiknuðu endurgjaldi,","af tryggingagjöldum námu 73,4 milljörðum króna á árinu 2014",73.4,2014,nan,0.0734
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"vinnulaunum, þóknunum, hlunnindum, reiknuðu endurgjaldi,","samanborið við 69,9 milljarða króna árið 2013. Hækkun um 3,0%",3.0,2014,nan,0.003
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"Vaxtatekjur. Vaxtatekjur ríkissjóðs hækkuðu úr 16,5 milljörðum",16.5,2014,nan,0.0165
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"króna árið 2013 í 18,6 milljarða króna árið 2014. Að raungildi",18.6,2014,nan,0.018600000000000002
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"hækkuðu tekjurnar um 10,8% á milli ára.",10.8,2014,nan,0.0108
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"ríkisins námu 44,1 milljarði króna á árinu 2014, hækkuðu um 28,7",28.7,2014,nan,0.0287
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"Mynd 1. Tekjur ríkissjóðs 2014, %",1.0,2014,nan,0.001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"Neyslu- og leyfisgjöld (1,1%) 1",1.0,2014,nan,0.001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"Ýmsar eignatekjur (1,3%)",1.3,2014,nan,0.0013
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"Arðgreiðslur (6,4%) -",6.4,2014,nan,0.0064
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"Vaxtatekjur (2,7%) N",2.7,2014,nan,0.0027
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"Tryggingagjöld (10,7%) M——",10.7,2014,nan,0.0107
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,að raungildi á milli ára.,"Aðrir skattar (6,4%)",6.4,2014,nan,0.0064
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"24,0 milljarða króna á milli ára en árið árið 2013 voru tekjurnar",24.0,2014,nan,0.024
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"óvenjuháar vegna 24,9 milljarða króna eignaaukningar ríkissjóðs í",24.9,2014,nan,0.0249
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"(svigatölur fyrir árið 2013): skatttekjur og tryggingagjöld 87,4%",87.4,2014,nan,0.0874
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"(86,2%), aðrar tekjur 12,0% (9,1%), fjárframlög 0,3% (0,2%),",0.2,2014,nan,0.0002
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"sala efnislegra eigna 0,1% (0,1%) og tekjur af peningalegum",0.1,2014,nan,0.0001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"eignum 0,2% (4,3%). Af einstökum tekjustofnum ríkissjóðs er",4.3,2014,nan,0.0043
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"virðisaukaskattur veigamestur en hann skilaði 23,2% (25,1%) af",25.1,2014,nan,0.0251
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"tekjunum, tekjuskattar einstaklinga 17,3% (19,5%), tekjuskattar",19.5,2014,nan,0.0195
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"lögaðila 10,5% (7,7%), skattur á fjármagnstekjur 4,4% (3,7%),",3.7,2014,nan,0.0037
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"tryggingagjöld 10,7% (11,8%), vörugjöld 8,3% (9,3%) og",9.3,2014,nan,0.009300000000000001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,"vaxtatekjur 2,7% (2,8%).",2.8,2014,nan,0.0028
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,óráðstöfuðu eigin fé Seðlabanka Íslands.,Mynd 1 sýnir hlutfallsleg vægi helstu tekjustofna ríkissjóðs á árinu,1.0,2014,nan,0.001
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,2014.,"Annað (3,8%)",3.8,2014,nan,0.0038
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Skattar á tekjur og hagnað,","einstaklingar (17,3%)",17.3,2014,nan,0.0173
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Skattar á tekjur og hagnað,","lögaðilar (10,5%)",10.5,2014,nan,0.0105
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Skattar á tekjur og hagnað,","| — | Skattur á fjármagnstekjur (4,4%)",4.4,2014,nan,0.0044
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Skattar á tekjur og hagnað,","Neyslu- og leyfisskattar (1,4%) MM — — MB Eignarskattar (2,5%)",2.5,2014,nan,0.0025
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,"Skattar á tekjur og hagnað,","Vörugjöld (8,3%) IM — ——— | Virðisaukaskattur (23,2%)",23.2,2014,nan,0.0232
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"Gjöld ríkissjóðs á árinu 2014 að fjárhæð 642,5 milljarðar króna",642.5,2014,nan,0.6425
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"svara til 32,2% af landsframleiðslu ársins. Árið 2013 námu gjöldin",32.2,2014,nan,0.0322
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"592,2 milljörðum króna eða 31,5% af landsframleiðslunni. Hækkun",31.5,2014,nan,0.0315
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"á milli ára nam 50,3 milljörðum króna og er það hækkun um 6,4%",6.4,2014,nan,0.0064
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"námu 655,2 milljörðum króna, þar af voru samþykktar fjárheimildir",655.2,2014,nan,0.6552
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"ársins 642,3 milljarðar króna og fluttar fjárheimildir frá árinu 2013",642.3,2014,nan,0.6423
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"samtals 12,9 milljörðum króna. Samþykktar fjárheimildir ársins voru",12.9,2014,nan,0.0129
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"612,1 milljarður króna við afgreiðslu fjárlaga í desember 2013 og",612.1,2014,nan,0.6121
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"30,2 milljarðar króna við afgreiðslu fjáraukalaga í desember 2014.",30.2,2014,nan,0.030199999999999998
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"Hækkun fjárheimilda í fjáraukalögum 2014 að fjárhæð 30,2",30.2,2014,nan,0.030199999999999998
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"milljarðar skýrast í aðalatriðum af fimm þáttum: a) 16,0 milljörðum",16.0,2014,nan,0.016
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"b) 4,8 milljörðum króna vegna hækkaðra lífeyrisgreiðsina og",4.8,2014,nan,0.0048
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,=== PAGE 13 ===,13.0,2014,nan,0.013
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"3,3 milljörðum króna vegna hækkunar á fjármagnskostnaði ríkissjóðs hafa í huga að frávik eiga sér margvíslegar skýringar. Í því samhengi",3.3,2014,nan,0.0033
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"frá áætlun; d) 2,8 milljörðum króna vegna fjármagnstekjuskatts af má nefna sértæk útgjöld sem eru háð hagsveiflunni hverju sinni,",2.8,2014,nan,0.0028
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"auknum arðgreiðslum til ríkissjóðs; e) 1,8 milljörðum króna vegna útgjöld sem eru bundin ákvæðum laga og reglugerða eða útgjöld",1.8,2014,nan,0.0018
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,endurmats á útgjöldum almannatrygginga og sjúkratrygginga. sem ráðast af stjórnun rekstrareininga. Í yfirliti 4 er leitast við að,4.0,2014,nan,0.004
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"Gjöld ríkissjóðs á árinu 2014 að fjárhæð 642,5 milljarða króna sýna frávik útkomu og fjárheimilda út frá þessum þáttum",642.5,2014,nan,0.6425
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,"voru því 12,7 milljarða króna eða 1,9% undir heildarfjárheimildum",1.9,2014,nan,0.0019
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Gjöld A-hluta ríkissjóðs,Yfirlit 4. Samanburður útkomu og fjárheimilda árið 2014,4.0,2014,nan,0.004
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjárlög Fjáraukalög,Rekstrargjöld ráðuneyta og ríkisstofnana 192.874 189.687 3.188 193.262 -388,388.0,2014,nan,0.388
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjárlög Fjáraukalög,Laun 144.217 136.319 7.898 137.956 6.261,6261.0,2014,nan,6.261
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjárlög Fjáraukalög,Önnur gjöld að frádregnum sértekjum 48.657 53.367 -4.710 55.306 -6.649,6649.0,2014,nan,6.649
31. Gjöld innanríkisráðuneytis 67 eða meira Í eigu ríkissjóðs 184,Reikningur Fjárlög Fjáraukalög,Vöru- og þjónustukaup utan ríkisins 42.234 41.107 1.127 42.063 171,171.0,2014,nan,0.171
